Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,ea_index,errors_leading_to_goal,errors_leading_to_goal_attempt,fouls,id,key_passes,kickoff_time_formatted,loaned_in,loaned_out,offside,open_play_crosses,penalties_conceded,recoveries,tackled,tackles,target_missed,winning_goals
0,0,0,18,0,73.4,134,0.47,0.96,0.49,1.45,4,1,0,13.6,29.0,2023-08-12T14:00:00Z,90,12,0,0,0,0,1,0,374471,1.0,1,4,34.0,2,0,0,0,65,True,0,3,2,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,12,0,22.7,134,0.17,0.17,0.0,1.88,20,1,0,3.2,9.2,2023-08-19T14:00:00Z,80,20,0,0,0,0,2,0,342451,1.0,4,1,0.0,1,-42168,5885,48053,65,False,1,3,2,,,,,,,,,,,,,,,,,,,,,,,
2,0,3,39,0,89.8,134,0.3,0.46,0.16,3.33,24,3,1,19.8,70.0,2023-08-26T16:30:00Z,90,19,0,0,0,0,3,0,251479,1.0,3,1,38.0,10,-93646,4411,98057,64,True,0,3,2,,,,,,,,,,,,,,,,,,,,,,,
3,0,0,9,1,34.9,134,0.06,0.06,0.0,0.86,33,0,0,5.8,17.4,2023-09-02T16:30:00Z,88,15,0,0,0,0,4,0,238395,1.0,1,3,6.0,3,-18363,6125,24488,64,True,0,3,3,,,,,,,,,,,,,,,,,,,,,,,
4,0,3,34,0,2.1,134,0.01,0.35,0.34,0.96,45,1,1,7.6,48.2,2023-09-16T14:00:00Z,90,14,0,0,0,0,5,0,218195,1.0,3,1,26.0,10,-23043,4858,27901,63,False,0,3,4,,,,,,,,,,,,,,,,,,,,,,,
5,0,0,0,0,0.0,134,0.0,0.0,0.0,0.0,53,0,0,0.0,0.0,2023-09-24T13:00:00Z,0,3,0,0,0,0,6,0,291217,0.0,1,3,0.0,0,64647,99066,34419,63,True,0,3,2,,,,,,,,,,,,,,,,,,,,,,,
6,0,0,0,0,0.0,134,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2023-09-30T11:30:00Z,0,2,0,0,0,0,7,0,175650,0.0,1,6,0.0,0,-108944,1335,110279,63,False,0,3,4,,,,,,,,,,,,,,,,,,,,,,,
7,0,0,7,0,21.5,134,0.06,0.14,0.08,2.49,72,2,0,3.0,2.8,2023-10-08T13:00:00Z,90,11,0,0,0,0,8,0,152918,1.0,2,2,6.0,2,-27307,2606,29913,63,True,0,3,4,,,,,,,,,,,,,,,,,,,,,,,
8,0,0,9,0,5.5,134,0.02,0.16,0.14,0.75,86,2,0,1.5,3.2,2023-10-21T14:00:00Z,90,13,0,0,0,0,9,0,151596,1.0,1,2,6.0,2,-3443,4998,8441,63,False,0,3,5,,,,,,,,,,,,,,,,,,,,,,,
9,1,1,22,0,36.5,134,0.13,0.21,0.08,0.71,94,1,0,7.8,32.8,2023-10-29T14:00:00Z,90,10,0,0,0,0,10,0,149618,1.0,1,1,9.0,6,-2430,7612,10042,63,True,0,3,2,,,,,,,,,,,,,,,,,,,,,,,
10,0,0,13,0,23.7,134,0.16,0.22,0.06,0.71,103,1,0,4.1,9.4,2023-11-04T15:00:00Z,90,9,0,0,0,0,11,0,165286,1.0,1,1,8.0,2,14115,21027,6912,63,False,0,3,2,,,,,,,,,,,,,,,,,,,,,,,
11,0,1,15,0,36.3,134,0.09,0.09,0.0,1.32,114,1,0,4.7,8.4,2023-11-12T14:00:00Z,90,17,0,0,0,0,12,0,165628,1.0,1,1,2.0,3,89,10969,10880,63,True,0,3,2,,,,,,,,,,,,,,,,,,,,,,,
12,2,1,41,0,80.0,134,0.3,0.3,0.0,1.69,128,2,0,14.2,59.6,2023-11-25T15:00:00Z,90,16,0,0,0,0,13,0,180846,1.0,3,2,2.0,9,12053,21550,9497,63,False,0,3,2,,,,,,,,,,,,,,,,,,,,,,,
13,0,0,7,0,35.1,134,0.38,0.56,0.18,0.82,135,1,0,9.2,19.4,2023-12-03T14:00:00Z,33,7,0,0,0,0,14,0,192154,0.0,2,3,37.0,0,12709,20008,7299,63,False,1,3,3,,,,,,,,,,,,,,,,,,,,,,,
