Unnamed: 0,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,own_FDR,opp_FDR,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
0,0,46.0,0.0,0.0,0,7,1,1.0,40.0,8.8,1.0,0.0,344,0.0,0.0,8,4.0,0,0,7.0,344.0,7.8,0.0,2018-08-12T12:30:00Z,12 Aug 13:30,0.0,0.0,90,0.0,0.0,4,0,0.0,0,0,1.0,0,1,0,9971,1.0,1.0,1.0,0,0,53.0,3,0,0,0,50,True,0.0,0,2,2,,,,,
1,1,20.0,1.0,0.0,0,13,0,6.0,15.0,10.9,0.0,0.0,344,0.0,0.0,16,2.0,2,0,3.9,869.0,21.4,1.0,2018-08-18T14:00:00Z,18 Aug 15:00,0.0,0.0,90,0.0,0.0,8,0,0.0,0,0,2.0,0,2,0,12024,2.0,0.0,2.0,1,2,7.0,4,-1,1484,1485,50,False,0.0,1,2,3,,,,,
2,0,60.0,0.0,0.0,0,10,0,4.0,57.0,5.8,0.0,0.0,344,0.0,0.0,28,1.0,2,0,2.6,1396.0,16.6,0.0,2018-08-25T14:00:00Z,25 Aug 15:00,0.0,0.0,90,0.0,0.0,11,0,0.0,0,0,1.0,0,3,0,18504,3.0,0.0,0.0,2,1,4.0,2,4059,7201,3142,50,True,0.0,0,2,3,,,,,
3,0,45.0,0.0,0.0,0,13,1,8.0,36.0,6.6,0.0,0.0,344,0.0,0.0,35,0.0,0,0,2.8,1927.0,21.6,0.0,2018-09-01T14:00:00Z,01 Sep 15:00,0.0,0.0,90,0.0,1.0,7,0,0.0,0,0,5.0,0,4,0,18955,3.0,0.0,0.0,2,0,0.0,3,-39,2633,2672,50,False,0.0,0,2,2,,,,,
4,0,64.0,0.0,0.0,0,20,0,6.0,53.0,2.4,3.0,0.0,344,0.0,0.0,47,1.0,2,0,2.0,2464.0,17.6,0.0,2018-09-17T19:00:00Z,17 Sep 20:00,0.0,0.0,90,0.0,0.0,3,0,0.0,0,0,9.0,0,5,0,23641,4.0,3.0,0.0,2,2,0.0,2,3194,6214,3020,50,True,0.0,0,2,2,,,,,
5,0,50.0,0.0,0.0,0,4,0,1.0,43.0,4.1,1.0,0.0,344,0.0,1.0,58,1.0,3,0,2.7,3001.0,4.4,0.0,2018-09-22T14:00:00Z,22 Sep 15:00,0.0,0.0,90,0.0,0.0,12,0,0.0,0,0,7.0,0,6,0,20936,4.0,0.0,0.0,0,3,18.0,1,-2315,848,3163,50,False,0.0,1,2,5,,,,,
6,0,66.0,0.0,0.0,0,11,0,1.0,60.0,4.9,1.0,0.0,344,0.0,0.0,70,1.0,2,0,1.3,3539.0,6.6,0.0,2018-09-29T14:00:00Z,29 Sep 15:00,0.0,0.0,90,0.0,0.0,20,0,0.0,0,0,7.0,0,7,0,19192,4.0,1.0,1.0,0,2,1.0,2,-1876,327,2203,50,False,0.0,0,2,3,,,,,
7,0,29.0,0.0,0.0,0,10,0,7.0,25.0,37.1,2.0,0.0,344,0.0,0.0,78,2.0,3,0,7.4,4078.0,24.2,3.0,2018-10-07T13:15:00Z,07 Oct 14:15,0.0,0.0,90,0.0,1.0,6,0,0.0,0,0,4.0,0,8,0,18114,2.0,1.0,1.0,3,0,13.0,1,-1156,244,1400,50,True,0.0,1,2,4,,,,,
8,0,23.0,0.0,0.0,0,7,1,3.0,19.0,1.4,0.0,0.0,344,0.0,0.0,82,2.0,0,0,2.0,4620.0,10.8,0.0,2018-10-20T14:00:00Z,20 Oct 15:00,0.0,0.0,65,0.0,0.0,2,0,0.0,0,0,3.0,0,9,0,17098,0.0,2.0,0.0,0,0,8.0,2,-1186,350,1536,50,False,0.0,1,2,3,,,,,
9,0,44.0,0.0,0.0,0,17,1,6.0,38.0,13.5,0.0,0.0,344,0.0,0.0,98,2.0,0,0,3.1,5166.0,12.6,1.0,2018-10-27T14:00:00Z,27 Oct 15:00,0.0,0.0,90,0.0,0.0,15,0,0.0,0,0,16.0,0,10,0,15057,2.0,2.0,2.0,0,0,5.0,3,-2025,60,2085,50,True,0.0,0,2,2,,,,,
