,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw
0,0,0,0,0,0,0,0,0.0,547,0.0,0.0,0.0,0.0,5,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,20,0,0,0,0,1,0,6079,0,1,2,0.0,0,0,0,0,40,True,0,2,2,1
1,1,1,1,0,0,0,0,0.0,547,0.0,0.0,0.0,0.0,19,0,0,0.0,0.0,2022-08-13T14:00:00Z,0,17,0,0,0,0,2,0,9380,0,2,2,0.0,0,-16,811,827,40,False,0,2,2,2
2,2,2,2,0,0,0,0,0.0,547,0.0,0.0,0.0,0.0,25,0,0,0.0,0.0,2022-08-21T13:00:00Z,0,6,0,0,0,0,3,0,10783,0,0,3,0.0,0,-312,959,1271,40,True,0,2,3,3
3,3,3,3,0,0,0,0,0.0,547,0.0,0.0,0.0,0.0,34,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,5,0,0,0,0,4,0,11941,0,0,1,0.0,0,-239,958,1197,40,False,0,2,3,4
4,4,4,4,0,0,0,0,0.0,547,0.0,0.0,0.0,0.0,45,0,0,0.0,0.0,2022-08-30T19:00:00Z,0,8,0,0,0,0,5,0,12546,0,1,1,0.0,0,-512,596,1108,40,True,0,2,2,5
5,5,5,5,0,0,16,0,2.7,547,0.01,0.01,0.0,1.4,52,3,0,1.6,12.8,2022-09-03T14:00:00Z,70,4,0,0,0,0,6,0,13267,1,2,5,0.0,1,-410,748,1158,40,False,0,2,3,6
6,6,6,6,0,0,0,0,0.0,547,0.0,0.0,0.0,0.0,85,0,0,0.0,0.0,2022-10-02T15:30:00Z,0,2,0,0,0,0,9,0,16799,0,0,0,0.0,0,1174,1882,708,40,True,0,2,2,9
7,7,7,7,0,0,0,0,0.0,547,0.0,0.0,0.0,0.0,95,0,0,0.0,0.0,2022-10-09T13:00:00Z,0,7,0,0,0,0,10,0,17145,0,1,2,0.0,0,-47,747,794,40,False,0,2,2,10
8,8,8,8,0,0,0,0,0.0,547,0.0,0.0,0.0,0.0,104,0,0,0.0,0.0,2022-10-16T13:00:00Z,0,1,0,0,0,0,11,0,17253,0,1,0,0.0,0,-221,443,664,40,True,0,2,4,11
9,9,9,9,0,0,0,0,0.0,547,0.0,0.0,0.0,0.0,117,0,0,0.0,0.0,2022-10-20T19:15:00Z,0,10,0,0,0,0,12,0,17333,0,0,2,0.0,0,-346,282,628,40,False,0,2,3,12
10,10,10,10,0,0,0,0,0.0,547,0.0,0.0,0.0,0.0,124,0,0,0.0,0.0,2022-10-23T13:00:00Z,0,9,0,0,0,0,13,0,17133,0,3,2,0.0,0,-209,233,442,40,True,0,2,2,13
11,11,11,11,0,0,0,0,0.0,547,0.0,0.0,0.0,0.0,138,0,0,0.0,0.0,2022-10-29T18:45:00Z,0,12,0,0,0,0,14,0,17105,0,2,1,0.0,0,-292,208,500,40,False,0,2,4,14
12,12,12,12,0,0,0,0,0.0,547,0.0,0.0,0.0,0.0,144,0,0,0.0,0.0,2022-11-05T15:00:00Z,0,3,0,0,0,0,15,0,17016,0,3,4,0.0,0,-318,173,491,40,True,0,2,2,15
13,13,13,13,0,0,0,0,0.0,547,0.0,0.0,0.0,0.0,158,0,0,0.0,0.0,2022-11-12T15:00:00Z,0,18,0,0,0,0,16,0,17029,0,3,4,0.0,0,-214,205,419,40,False,0,2,4,16
14,14,14,14,0,0,0,0,0.0,547,0.0,0.0,0.0,0.0,167,0,0,0.0,0.0,2022-12-28T20:00:00Z,0,13,0,0,0,0,17,0,16861,0,3,1,0.0,0,-536,652,1188,40,True,0,2,5,17
15,15,15,15,0,0,0,0,0.0,547,0.0,0.0,0.0,0.0,176,0,0,0.0,0.0,2022-12-31T15:00:00Z,0,15,0,0,0,0,18,0,16866,0,0,0,0.0,0,-115,130,245,40,False,0,2,4,18
16,16,16,16,0,0,0,0,0.0,547,0.0,0.0,0.0,0.0,187,0,0,0.0,0.0,2023-01-04T19:45:00Z,0,19,0,0,0,0,19,0,16857,0,2,2,0.0,0,-98,108,206,40,True,0,2,2,19
17,17,17,17,0,0,0,0,0.0,547,0.0,0.0,0.0,0.0,191,0,0,0.0,0.0,2023-01-13T20:00:00Z,0,2,0,0,0,0,20,0,17065,0,1,2,0.0,0,-4,326,330,40,False,0,2,2,20
