assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,ea_index,errors_leading_to_goal,errors_leading_to_goal_attempt,fouls,id,key_passes,kickoff_time_formatted,loaned_in,loaned_out,offside,open_play_crosses,penalties_conceded,recoveries,tackled,tackles,target_missed,winning_goals
1,0,15,0,20.2,308,0.31,0.59,0.28,1.28,9,1,0,4.9,16.6,2023-08-13T15:30:00Z,76,7,0,0,0,0,1,0,2243674,1.0,1,1,12.0,5,0,0,0,125,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,15,0,33.0,308,0.11,1.34,1.23,1.0,14,1,1,15.3,41.4,2023-08-19T14:00:00Z,85,3,0,1,0,0,2,0,2739755,1.0,1,3,79.0,5,163064,211617,48553,125,True,0,,,,,,,,,,,,,,,,,,,,,,,
1,0,19,0,24.9,308,0.12,0.3,0.18,2.0,29,1,0,7.0,28.6,2023-08-27T15:30:00Z,90,15,0,0,0,0,3,0,2570086,1.0,2,1,16.0,5,-229297,98738,328035,125,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,26,1,23.1,308,0.07,0.87,0.8,0.66,37,0,1,18.3,45.2,2023-09-03T13:00:00Z,90,2,0,0,0,0,4,0,2505698,1.0,0,3,115.0,8,-122416,74612,197028,125,True,0,,,,,,,,,,,,,,,,,,,,,,,
2,2,35,0,57.4,308,1.47,1.71,0.24,0.63,50,1,0,12.1,44.2,2023-09-16T11:30:00Z,90,20,0,0,0,0,5,0,2540130,1.0,3,1,19.0,10,-22644,117182,139826,125,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,3,36,0,28.8,308,0.27,1.28,1.01,1.11,57,1,1,12.2,42.6,2023-09-24T13:00:00Z,90,19,0,0,0,0,6,0,2897929,1.0,1,3,51.0,10,312437,341186,28749,125,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,3,0,27.8,308,0.39,0.44,0.05,1.44,68,1,0,3.8,1.0,2023-09-30T16:30:00Z,73,18,0,0,0,0,7,0,3169998,1.0,1,2,9.0,1,232578,272616,40038,125,False,1,,,,,,,,,,,,,,,,,,,,,,,
0,3,43,0,13.7,308,0.07,1.52,1.45,2.3,72,2,2,15.6,75.8,2023-10-08T13:00:00Z,90,5,0,0,0,0,8,0,3379782,1.0,2,2,66.0,15,189634,328947,139313,126,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,3,40,1,34.1,308,0.05,1.44,1.39,0.13,85,0,2,15.6,71.0,2023-10-21T11:30:00Z,90,9,0,0,0,0,9,0,3788926,1.0,0,2,51.0,16,380449,404926,24477,127,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,19,1,32.3,308,0.13,0.71,0.58,0.45,97,0,1,8.8,35.4,2023-10-29T14:00:00Z,90,16,0,0,0,0,10,0,4320178,1.0,0,3,20.0,8,504474,521527,17053,128,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,8,0,38.7,308,0.09,0.68,0.59,0.81,105,1,0,6.8,7.8,2023-11-05T16:30:00Z,90,12,0,0,0,0,11,0,4511117,1.0,1,1,21.0,2,178282,198417,20135,129,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,3,43,1,23.3,308,0.21,1.15,0.94,1.57,117,0,2,14.3,69.4,2023-11-12T14:00:00Z,90,4,0,0,0,0,12,0,4667474,1.0,0,3,50.0,16,139478,170993,31515,129,True,0,,,,,,,,,,,,,,,,,,,,,,,
1,0,21,0,39.5,308,0.21,0.21,0.0,1.35,126,1,0,7.9,29.6,2023-11-25T12:30:00Z,90,13,0,0,0,0,13,0,4948314,1.0,1,1,10.0,5,250086,272298,22212,130,False,0,,,,,,,,,,,,,,,,,,,,,,,
