assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,ea_index,errors_leading_to_goal,errors_leading_to_goal_attempt,fouls,id,key_passes,kickoff_time_formatted,loaned_in,loaned_out,offside,open_play_crosses,penalties_conceded,recoveries,tackled,tackles,target_missed,winning_goals
0,0,2,0,0.2,451,0.0,0.02,0.02,0.08,2,0,0,0.5,3.4,2023-08-12T12:00:00Z,1,1,0,0,0,0,1,0,2265,0.0,1,2,1.0,1,0,0,0,50,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,4,0,0.0,451,0.0,0.0,0.0,0.0,17,0,0,0.1,1.4,2023-08-18T18:45:00Z,1,17,0,0,0,0,2,0,2581,0.0,1,2,0.0,1,-292,74,366,50,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,2,0,0.5,451,0.02,0.02,0.0,0.91,28,1,0,0.8,5.4,2023-08-26T14:00:00Z,20,14,0,0,0,0,3,0,2496,0.0,2,3,2.0,0,-283,32,315,50,False,1,,,,,,,,,,,,,,,,,,,,,,,
0,0,6,0,10.0,451,0.0,0.0,0.0,0.59,35,0,0,2.0,10.4,2023-09-02T14:00:00Z,17,7,0,0,0,0,4,0,2447,0.0,1,0,0.0,1,-160,71,231,49,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,451,0.0,0.0,0.0,0.0,47,0,0,0.0,0.0,2023-09-18T18:45:00Z,0,6,0,0,0,0,5,0,2487,0.0,1,1,0.0,0,-116,74,190,49,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,451,0.0,0.0,0.0,0.0,59,0,0,0.0,0.0,2023-09-23T14:00:00Z,0,13,0,0,0,0,6,0,2472,0.0,0,2,0.0,0,-62,61,123,49,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,3,0,0.3,451,0.0,0.0,0.0,0.83,67,0,0,0.4,3.2,2023-10-01T13:00:00Z,13,4,0,0,0,0,7,0,2418,0.0,1,1,0.0,1,-90,56,146,49,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,2,0,1.2,451,0.01,0.06,0.05,0.0,74,0,0,0.2,0.0,2023-10-07T16:30:00Z,7,8,0,0,0,0,8,0,2413,0.0,0,0,1.0,1,-57,54,111,49,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,3,0,0.0,451,0.0,0.0,0.0,1.1,88,2,0,0.6,4.0,2023-10-21T14:00:00Z,12,12,0,0,0,0,9,0,2410,0.0,2,2,2.0,1,-39,64,103,48,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,451,0.0,0.0,0.0,0.0,97,0,0,0.0,0.0,2023-10-29T14:00:00Z,0,11,0,0,0,0,10,0,2397,0.0,0,3,0.0,0,-38,48,86,48,False,0,,,,,,,,,,,,,,,,,,,,,,,
