assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,ea_index,errors_leading_to_goal,errors_leading_to_goal_attempt,fouls,id,key_passes,kickoff_time_formatted,loaned_in,loaned_out,offside,open_play_crosses,penalties_conceded,recoveries,tackled,tackles,target_missed,winning_goals
1,3,40,1,37.4,401,0.78,0.78,0.0,2.27,10,0,0,8.9,45.6,2023-08-14T19:00:00Z,90,20,0,0,0,0,1,0,122037,1.0,0,1,6.0,12,0,0,0,45,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,11,0,12.2,401,0.1,0.1,0.0,1.25,18,1,0,2.0,5.8,2023-08-19T16:30:00Z,65,18,0,0,0,0,2,0,382753,1.0,0,2,2.0,1,159885,174411,14526,45,False,1,,,,,,,,,,,,,,,,,,,,,,,
0,0,15,0,5.8,401,0.04,0.04,0.0,1.24,28,2,0,2.7,18.8,2023-08-26T14:00:00Z,90,16,0,0,0,0,3,0,584869,1.0,2,3,2.0,0,147802,188893,41091,46,True,1,,,,,,,,,,,,,,,,,,,,,,,
0,0,15,0,1.6,401,0.01,0.01,0.0,2.27,31,3,0,2.9,27.2,2023-09-03T15:30:00Z,90,1,0,0,0,0,4,0,552816,1.0,1,3,0.0,1,-40128,44922,85050,46,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,5,0,0.3,401,0.0,0.0,0.0,0.74,45,0,0,0.4,3.2,2023-09-16T14:00:00Z,5,5,0,0,0,0,5,0,571645,0.0,3,1,0.0,1,-4053,49598,53651,46,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,401,0.0,0.0,0.0,0.0,54,0,0,0.0,0.0,2023-09-23T19:00:00Z,0,6,0,0,0,0,6,0,394886,0.0,1,0,0.0,0,-175484,4661,180145,46,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,401,0.0,0.0,0.0,0.0,65,0,0,0.0,0.0,2023-09-30T14:00:00Z,0,8,0,0,0,0,7,0,286642,0.0,1,0,0.0,0,-108113,169,108282,45,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,401,0.0,0.0,0.0,0.0,78,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,4,0,0,0,0,8,0,242225,0.0,1,2,0.0,0,-47762,110,47872,45,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,401,0.0,0.0,0.0,0.0,89,0,0,0.0,0.0,2023-10-21T19:00:00Z,0,17,0,0,0,0,9,0,216206,0.0,2,1,0.0,0,-28000,149,28149,44,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,401,0.0,0.0,0.0,0.0,98,0,0,0.0,0.0,2023-10-29T15:30:00Z,0,13,0,0,0,0,10,0,202417,0.0,3,0,0.0,0,-14310,302,14612,44,True,0,,,,,,,,,,,,,,,,,,,,,,,
