assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,ea_index,errors_leading_to_goal,errors_leading_to_goal_attempt,fouls,id,key_passes,kickoff_time_formatted,loaned_in,loaned_out,offside,open_play_crosses,penalties_conceded,recoveries,tackled,tackles,target_missed,winning_goals
0,0,10,0,9.8,588,0.1,0.1,0.0,1.5,5,1,0,2.0,10.2,2023-08-12T14:00:00Z,90,10,0,0,0,0,1,0,58505,1.0,1,0,0.0,2,0,0,0,45,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,18,0,25.2,588,0.02,0.02,0.0,3.11,11,4,0,3.4,9.0,2023-08-20T13:00:00Z,90,2,0,0,0,0,2,0,61190,1.0,0,4,0.0,0,-2589,1987,4576,45,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,17,0,50.8,588,0.38,0.38,0.0,1.16,27,1,0,6.8,16.8,2023-08-26T14:00:00Z,90,20,0,0,0,0,3,0,55776,1.0,1,0,0.0,2,-6534,1222,7756,45,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,22,0,38.8,588,0.14,0.21,0.07,1.24,40,2,0,6.8,22.4,2023-09-02T11:30:00Z,90,17,0,0,0,0,4,0,56224,1.0,2,2,7.0,1,-1333,5010,6343,45,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,4,0,0.8,588,0.01,0.01,0.0,1.02,43,1,0,0.4,3.2,2023-09-17T15:30:00Z,86,1,0,0,0,0,5,0,48592,1.0,1,0,0.0,1,-8409,1196,9605,44,True,1,,,,,,,,,,,,,,,,,,,,,,,
0,0,2,0,1.5,588,0.01,0.01,0.0,1.04,52,1,0,1.4,10.2,2023-09-23T16:30:00Z,90,4,0,0,0,0,6,0,46645,1.0,3,1,2.0,1,-2584,1858,4442,44,False,1,,,,,,,,,,,,,,,,,,,,,,,
0,0,9,0,16.9,588,0.03,0.04,0.01,0.89,63,2,0,2.5,5.6,2023-09-30T14:00:00Z,77,12,0,0,0,0,7,0,51365,1.0,2,1,2.0,1,3523,7664,4141,44,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,16,1,7.6,588,0.01,0.08,0.07,0.72,75,0,0,1.5,5.2,2023-10-07T14:00:00Z,90,3,0,0,0,0,8,0,47158,1.0,0,3,2.0,5,-3903,2419,6322,44,True,1,,,,,,,,,,,,,,,,,,,,,,,
0,0,-5,0,0.4,588,0.02,0.02,0.0,4.15,85,2,0,0.7,6.2,2023-10-21T11:30:00Z,36,11,0,0,0,1,9,0,46274,1.0,0,2,0.0,-3,-1427,3301,4728,44,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,588,0.0,0.0,0.0,0.0,99,0,0,0.0,0.0,2023-10-29T13:00:00Z,0,19,0,0,0,0,10,0,37338,0.0,1,0,0.0,0,-8727,121,8848,44,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,7,0,4.6,588,0.01,0.01,0.0,0.53,103,1,0,0.8,3.2,2023-11-04T15:00:00Z,89,5,1,0,0,0,11,0,35746,1.0,1,1,0.0,0,-1918,657,2575,44,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,11,0,15.6,588,0.03,0.03,0.0,2.04,116,2,0,3.1,15.8,2023-11-11T15:00:00Z,89,8,0,0,0,0,12,0,35459,1.0,3,2,0.0,1,-496,977,1473,44,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,9,0,29.2,588,0.1,0.1,0.0,1.22,123,2,0,3.2,3.2,2023-11-26T16:30:00Z,72,14,0,0,0,0,13,0,34716,1.0,3,0,0.0,0,-911,638,1549,44,True,1,,,,,,,,,,,,,,,,,,,,,,,
0,0,22,1,1.8,588,0.01,0.07,0.06,0.71,139,0,0,2.0,16.0,2023-12-02T17:30:00Z,90,16,0,0,0,0,14,0,34462,1.0,1,0,2.0,6,-431,799,1230,44,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,2,32,1,34.7,588,0.23,0.35,0.12,1.58,144,0,0,6.8,19.8,2023-12-07T19:30:00Z,90,15,0,0,0,0,15,0,34278,1.0,0,3,13.0,8,-282,404,686,44,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,3,0,0.9,588,0.0,0.0,0.0,0.18,154,0,0,0.2,0.8,2023-12-10T14:00:00Z,40,7,0,0,0,0,16,0,35402,1.0,0,2,0.0,1,863,1497,634,44,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,588,0.0,0.0,0.0,0.0,164,0,0,0.0,0.0,2023-12-16T17:30:00Z,0,6,0,0,0,0,17,0,32982,0.0,2,0,0.0,0,-2203,498,2701,44,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,588,0.0,0.0,0.0,0.0,178,0,0,0.0,0.0,2023-12-23T15:00:00Z,0,18,0,0,0,0,18,0,31121,0.0,1,2,0.0,0,-1961,28,1989,44,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,588,0.0,0.0,0.0,0.0,187,0,0,0.0,0.0,2023-12-27T20:15:00Z,0,13,0,0,0,0,19,0,30217,0.0,3,1,0.0,0,-1032,43,1075,44,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,588,0.0,0.0,0.0,0.0,200,0,0,0.0,0.0,2023-12-30T15:00:00Z,0,20,0,0,0,0,20,0,28751,0.0,0,3,0.0,0,-1488,30,1518,44,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,588,0.0,0.0,0.0,0.0,207,0,0,0.0,0.0,2024-01-14T14:00:00Z,0,2,0,0,0,0,21,0,27213,0.0,0,0,0.0,0,-1508,71,1579,44,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,23,1,29.5,588,0.1,0.14,0.04,1.48,213,0,0,4.6,13.0,2024-01-30T19:45:00Z,80,10,0,0,0,0,22,0,26771,1.0,0,0,3.0,6,-549,122,671,44,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,12,0,31.0,588,0.14,0.14,0.0,0.98,227,2,0,4.5,12.2,2024-02-03T12:30:00Z,79,18,0,0,0,0,23,0,27023,1.0,2,2,2.0,1,164,363,199,44,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,293,,,,,6,0,0,0.0,0.0,2018-08-10T19:00:00Z,0,11,0,0,0,0,1,0,101792,,1,2,0.0,0,0,0,0,60,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,0.0,10 Aug 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,13,0,19.8,293,,,,,11,3,0,3.7,17.2,2018-08-19T15:00:00Z,90,3,0,0,0,0,2,0,95357,,2,3,0.0,1,-14541,1574,16115,60,False,0,59.0,0.0,0.0,4.0,46.0,1.0,0.0,0.0,0.0,0.0,818.0,1.0,19 Aug 16:00,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0
0,0,0,0,0.0,293,,,,,26,0,0,0.0,0.0,2018-08-27T19:00:00Z,0,17,0,0,0,0,3,0,88745,,3,0,0.0,0,-10859,2172,13031,59,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1345.0,0.0,27 Aug 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,293,,,,,32,0,0,0.0,0.0,2018-09-02T15:00:00Z,0,4,0,0,0,0,4,0,79094,,2,0,0.0,0,-11937,1205,13142,59,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1876.0,0.0,02 Sep 16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,23,0,45.3,293,,,,,49,1,0,6.6,18.6,2018-09-15T16:30:00Z,90,18,0,0,0,0,5,0,71969,,2,1,2.0,5,-8740,1062,9802,58,False,0,53.0,0.0,0.0,5.0,43.0,1.0,0.0,0.0,0.0,2.0,2413.0,3.0,15 Sep 17:30,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0
0,0,0,0,0.0,293,,,,,59,0,0,0.0,0.0,2018-09-22T14:00:00Z,0,20,0,0,0,0,6,0,73071,,1,1,0.0,0,-241,2593,2834,58,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2950.0,0.0,22 Sep 15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,5,0,42.4,293,,,,,69,3,0,5.4,11.8,2018-09-29T11:30:00Z,90,19,0,0,0,0,7,0,69097,,1,3,0.0,0,-4486,822,5308,58,False,1,33.0,1.0,0.0,2.0,26.0,1.0,0.0,0.0,0.0,3.0,3488.0,3.0,29 Sep 12:30,0.0,0.0,1.0,2.0,0.0,4.0,7.0,0.0,0.0,0.0
1,0,24,0,42.3,293,,,,,77,2,0,8.1,34.6,2018-10-06T16:30:00Z,90,15,0,0,0,0,8,0,63788,,2,3,4.0,4,-5519,262,5781,58,True,0,54.0,1.0,0.0,5.0,36.0,0.0,0.0,0.0,0.0,2.0,4027.0,2.0,06 Oct 17:30,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0
0,0,15,0,1.3,293,,,,,84,2,0,2.1,15.2,2018-10-20T11:30:00Z,90,6,0,0,0,0,9,0,62481,,2,2,4.0,0,-2065,766,2831,57,False,1,30.0,0.0,0.0,8.0,22.0,0.0,0.0,0.0,0.0,2.0,4569.0,0.0,20 Oct 12:30,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3.0,1.0,0.0
0,0,10,0,1.9,293,,,,,97,1,0,0.9,7.2,2018-10-28T16:00:00Z,90,8,0,0,0,0,10,0,63035,,1,2,0.0,2,-244,1396,1640,57,True,0,43.0,0.0,0.0,3.0,27.0,0.0,0.0,0.0,0.0,2.0,5115.0,0.0,28 Oct 16:00,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0
0,0,11,0,2.3,293,,,,,102,1,0,1.1,7.8,2018-11-03T12:30:00Z,90,2,0,0,0,0,11,0,64432,,2,1,1.0,1,419,2060,1641,57,False,1,44.0,0.0,0.0,3.0,37.0,1.0,0.0,0.0,0.0,0.0,5663.0,0.0,03 Nov 12:30,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0
0,0,9,0,0.9,293,,,,,118,3,0,1.1,10.2,2018-11-11T16:30:00Z,90,13,0,0,0,0,12,0,64360,,1,3,0.0,1,-741,1290,2031,57,False,0,34.0,0.0,0.0,4.0,27.0,0.0,0.0,0.0,0.0,2.0,6213.0,0.0,11 Nov 16:30,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
0,0,25,1,6.3,293,,,,,126,0,0,3.2,16.4,2018-11-24T15:00:00Z,90,7,0,0,0,0,13,0,76139,,0,0,9.0,5,9166,10978,1812,57,True,1,72.0,0.0,0.0,2.0,58.0,1.0,0.0,0.0,0.0,2.0,6765.0,0.0,24 Nov 15:00,0.0,0.0,0.0,0.0,0.0,6.0,2.0,3.0,0.0,0.0
