assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,ea_index,errors_leading_to_goal,errors_leading_to_goal_attempt,fouls,id,key_passes,kickoff_time_formatted,loaned_in,loaned_out,offside,open_play_crosses,penalties_conceded,recoveries,tackled,tackles,target_missed,winning_goals
0,0,7,0,34.4,249,0.1,0.66,0.56,1.5,5,1,0,6.8,8.8,2023-08-12T14:00:00Z,90,10,0,0,0,0,1,0,18521,1.0,1,0,25.0,2,0,0,0,55,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,2,0,15.0,249,0.03,0.12,0.09,3.11,11,4,0,2.4,0.6,2023-08-20T13:00:00Z,90,2,0,0,0,0,2,0,21324,1.0,0,4,8.0,2,-952,1981,2933,55,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,10,0,14.4,249,0.1,0.31,0.21,1.16,27,1,0,8.0,20.6,2023-08-26T14:00:00Z,90,20,0,0,0,0,3,0,20102,1.0,1,0,45.0,2,-2223,1399,3622,55,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,2,25,0,22.3,249,0.03,1.1,1.07,1.24,40,2,1,15.5,45.6,2023-09-02T11:30:00Z,90,17,0,0,0,0,4,0,21814,1.0,2,2,87.0,8,458,3828,3370,55,False,1,,,,,,,,,,,,,,,,,,,,,,,
0,0,14,0,21.7,249,0.0,0.0,0.0,1.02,43,1,0,3.5,10.8,2023-09-17T15:30:00Z,79,1,0,0,0,0,5,0,21531,1.0,1,0,2.0,2,-1757,2540,4297,55,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,25,0,19.0,249,0.05,0.17,0.12,1.04,52,1,1,8.0,33.8,2023-09-23T16:30:00Z,90,4,0,0,0,0,6,0,24242,1.0,3,1,27.0,7,1890,4159,2269,55,False,0,,,,,,,,,,,,,,,,,,,,,,,
1,0,19,0,41.3,249,0.2,0.57,0.37,0.89,63,2,0,9.4,13.4,2023-09-30T14:00:00Z,59,12,0,0,0,0,7,0,94777,1.0,2,1,39.0,4,62378,71739,9361,55,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,29,1,28.2,249,0.22,1.36,1.14,0.72,75,0,1,14.8,45.4,2023-10-07T14:00:00Z,90,3,0,0,0,0,8,0,99354,1.0,0,3,74.0,8,6918,24069,17151,55,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,13,0,3.0,249,0.0,0.0,0.0,2.24,85,2,0,2.0,16.6,2023-10-21T11:30:00Z,90,11,0,0,0,0,9,0,90741,1.0,0,2,0.0,2,-8458,13465,21923,55,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,4,1,12.8,249,0.01,0.2,0.19,0.66,99,0,0,3.8,7.0,2023-10-29T13:00:00Z,90,19,0,0,0,0,10,0,74587,1.0,1,0,18.0,3,-16282,3320,19602,55,False,0,,,,,,,,,,,,,,,,,,,,,,,
