assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,ea_index,errors_leading_to_goal,errors_leading_to_goal_attempt,fouls,id,key_passes,kickoff_time_formatted,loaned_in,loaned_out,offside,open_play_crosses,penalties_conceded,recoveries,tackled,tackles,target_missed,winning_goals
0,0,11,0,3.3,565,0.01,0.11,0.1,1.46,10,1,0,2.3,10.2,2023-08-14T19:00:00Z,90,14,0,0,0,0,1,0,2776,1.0,0,1,9.0,1,0,0,0,50,False,1,,,,,,,,,,,,,,,,,,,,,,,
0,0,9,0,2.5,565,0.01,0.7,0.69,2.27,20,4,0,2.4,12.6,2023-08-19T14:00:00Z,90,5,0,0,0,0,2,0,4201,1.0,4,1,9.0,2,264,726,462,50,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,8,1,1.7,565,0.0,0.06,0.06,1.2,27,0,0,1.7,5.4,2023-08-26T14:00:00Z,90,9,0,0,0,0,3,0,4281,1.0,1,0,10.0,2,-324,379,703,50,False,1,,,,,,,,,,,,,,,,,,,,,,,
0,0,24,0,28.1,565,0.04,0.04,0.0,2.13,36,3,0,5.3,24.8,2023-09-03T13:00:00Z,90,8,0,0,0,0,4,0,4094,1.0,2,3,0.0,2,-401,170,571,50,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,14,0,4.8,565,0.0,0.04,0.04,1.85,50,1,0,2.3,11.8,2023-09-16T11:30:00Z,77,11,0,0,0,0,5,0,4153,1.0,3,1,6.0,2,-240,227,467,50,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,9,0,0.2,565,0.0,0.1,0.1,2.17,58,1,0,6.7,18.4,2023-09-23T14:00:00Z,90,12,0,0,0,0,6,0,4705,1.0,1,1,48.0,1,381,715,334,50,False,1,,,,,,,,,,,,,,,,,,,,,,,
0,0,4,0,0.7,565,0.0,0.0,0.0,0.87,70,1,0,0.8,7.2,2023-09-30T14:00:00Z,90,13,0,0,0,0,7,0,4202,1.0,1,2,0.0,1,-523,167,690,50,True,1,,,,,,,,,,,,,,,,,,,,,,,
0,0,5,0,1.8,565,0.01,0.03,0.02,2.24,80,1,0,2.0,10.8,2023-10-08T13:00:00Z,90,2,0,0,0,1,8,0,4186,1.0,1,1,7.0,-1,-124,195,319,49,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,565,0.0,0.0,0.0,0.0,82,0,0,0.0,0.0,2023-10-21T14:00:00Z,0,3,0,0,0,0,9,0,3646,0.0,2,1,0.0,0,-545,48,593,49,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,2,38,0,12.4,565,0.04,0.11,0.07,2.08,100,2,1,7.8,44.8,2023-10-28T16:30:00Z,85,15,0,0,0,0,10,0,3562,1.0,2,2,21.0,9,-122,59,181,49,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,9,0,3.3,565,0.01,0.28,0.27,1.06,109,2,0,4.7,6.4,2023-11-04T15:00:00Z,90,17,0,0,0,0,11,0,7253,1.0,1,2,37.0,2,3249,3617,368,49,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,3,41,0,1.8,565,0.03,0.82,0.79,0.7,120,1,1,9.6,48.4,2023-11-11T12:30:00Z,90,18,0,0,0,0,12,0,6580,1.0,1,2,46.0,10,-477,706,1183,49,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,3,0,17.7,565,0.19,0.28,0.09,2.84,124,3,0,4.9,7.0,2023-11-27T20:00:00Z,90,10,0,0,0,0,13,0,16492,1.0,2,3,24.0,1,8541,10765,2224,49,False,1,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,565,0.0,0.0,0.0,0.0,131,0,0,0.0,0.0,2023-12-02T15:00:00Z,0,1,0,0,0,0,14,0,12250,0.0,1,2,0.0,0,-3505,512,4017,49,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,4,1,2.4,565,0.0,0.31,0.31,0.83,149,0,0,3.0,16.2,2023-12-05T19:30:00Z,90,6,0,0,0,0,15,0,13545,1.0,0,1,11.0,2,1026,2018,992,49,True,1,,,,,,,,,,,,,,,,,,,,,,,
0,0,13,0,7.1,565,0.07,0.07,0.0,0.31,160,1,0,1.2,4.6,2023-12-09T15:00:00Z,60,16,0,0,0,0,16,0,12481,1.0,1,1,0.0,2,-1099,726,1825,49,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,13,0,4.2,565,0.02,0.06,0.04,1.05,170,3,0,2.7,15.0,2023-12-17T14:00:00Z,79,19,0,0,0,0,17,0,11229,1.0,0,3,8.0,2,-1211,276,1487,49,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,3,35,0,1.3,565,0.01,0.18,0.17,2.05,180,1,1,8.3,56.0,2023-12-24T13:00:00Z,90,7,0,0,0,0,18,0,10242,1.0,1,2,26.0,9,-1015,155,1170,49,True,1,,,,,,,,,,,,,,,,,,,,,,,
0,2,37,0,1.9,565,0.04,0.32,0.28,2.16,183,1,1,8.4,47.2,2023-12-27T19:30:00Z,90,4,0,0,0,0,19,0,13179,1.0,4,1,35.0,9,2565,3075,510,49,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,565,0.0,0.0,0.0,0.0,200,0,0,0.0,0.0,2023-12-30T15:00:00Z,0,9,0,0,0,0,20,0,15453,0.0,0,3,0.0,0,2250,4460,2210,49,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,8,1,1.2,565,0.01,0.08,0.07,1.25,204,0,0,4.9,30.8,2024-01-22T19:45:00Z,90,5,0,0,0,0,21,0,16748,1.0,0,0,17.0,3,957,4617,3660,49,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,14,0,36.3,565,0.03,0.09,0.06,2.74,218,4,0,6.3,18.0,2024-02-01T20:15:00Z,90,14,0,0,0,0,22,0,16529,1.0,4,3,9.0,2,-316,1907,2223,49,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,16,0,13.5,565,0.01,0.01,0.0,1.88,226,2,0,2.6,12.2,2024-02-04T14:00:00Z,90,7,0,0,0,0,23,0,15606,1.0,4,2,0.0,2,-938,667,1605,49,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,7,1,8.8,344,,,,,8,0,0,7.0,7.8,2018-08-12T12:30:00Z,90,4,0,0,0,0,1,0,9971,,0,0,53.0,3,0,0,0,50,True,0,46.0,0.0,0.0,1.0,40.0,1.0,0.0,0.0,0.0,4.0,344.0,0.0,12 Aug 13:30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
1,0,13,0,10.9,344,,,,,16,2,0,3.9,21.4,2018-08-18T14:00:00Z,90,8,0,0,0,0,2,0,12024,,1,2,7.0,4,-1,1484,1485,50,False,1,20.0,1.0,0.0,6.0,15.0,0.0,0.0,0.0,0.0,2.0,869.0,1.0,18 Aug 15:00,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0
0,0,10,0,5.8,344,,,,,28,2,0,2.6,16.6,2018-08-25T14:00:00Z,90,11,0,0,0,0,3,0,18504,,2,1,4.0,2,4059,7201,3142,50,True,0,60.0,0.0,0.0,4.0,57.0,0.0,0.0,0.0,0.0,1.0,1396.0,0.0,25 Aug 15:00,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0
0,0,13,1,6.6,344,,,,,35,0,0,2.8,21.6,2018-09-01T14:00:00Z,90,7,0,0,0,0,4,0,18955,,2,0,0.0,3,-39,2633,2672,50,False,0,45.0,0.0,0.0,8.0,36.0,0.0,0.0,0.0,0.0,0.0,1927.0,0.0,01 Sep 15:00,0.0,0.0,0.0,1.0,0.0,5.0,3.0,0.0,0.0,0.0
0,0,20,0,2.4,344,,,,,47,2,0,2.0,17.6,2018-09-17T19:00:00Z,90,3,0,0,0,0,5,0,23641,,2,2,0.0,2,3194,6214,3020,50,True,0,64.0,0.0,0.0,6.0,53.0,3.0,0.0,0.0,0.0,1.0,2464.0,0.0,17 Sep 20:00,0.0,0.0,0.0,0.0,0.0,9.0,4.0,3.0,0.0,0.0
