assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,15,0,0.3,511,0.01,0.52,0.51,0.0,8,0,1,6.7,34.0,2023-08-13T13:00:00Z,13,4,0,0,0,0,1,0,79646,1.0,2,2,33.0,7,0,0,0,45,False,0
0,0,26,1,1.1,511,0.01,0.09,0.08,1.99,18,0,0,3.8,33.0,2023-08-19T16:30:00Z,90,14,0,0,0,0,2,0,90083,1.0,0,2,4.0,6,-6142,9941,16083,45,True,0
0,1,31,1,0.9,511,0.0,0.0,0.0,0.67,22,0,0,2.3,21.8,2023-08-26T11:30:00Z,90,3,0,0,0,0,3,0,418695,1.0,2,0,0.0,7,275584,299318,23734,45,False,0
0,0,29,0,0.9,511,0.01,0.04,0.03,1.35,34,2,1,7.1,60.6,2023-09-02T14:00:00Z,90,6,0,0,0,0,4,0,925097,1.0,5,2,9.0,7,436198,468279,32081,46,False,0
0,0,16,0,11.5,511,0.09,0.15,0.06,0.58,48,1,0,3.6,14.8,2023-09-16T14:00:00Z,90,17,0,0,0,0,5,0,1520195,1.0,1,2,10.0,2,523835,560407,36572,47,True,0
0,0,5,0,1.7,511,0.07,0.07,0.0,2.08,51,2,0,1.1,9.0,2023-09-24T13:00:00Z,90,1,1,0,0,0,6,0,1607234,1.0,2,2,0.0,-2,83579,149608,66029,48,False,1
0,0,19,0,16.1,511,0.07,0.17,0.1,1.34,68,1,0,4.4,20.8,2023-09-30T16:30:00Z,90,11,0,0,0,0,7,0,1540989,1.0,1,2,7.0,1,-65469,63389,128858,48,True,1
0,2,33,1,11.4,511,0.03,0.03,0.0,0.82,77,0,0,4.8,34.4,2023-10-07T11:30:00Z,90,12,0,0,0,0,8,0,1629950,1.0,1,0,2.0,8,65131,147132,82001,48,False,0
0,2,31,1,15.1,511,0.26,0.26,0.0,1.03,90,0,0,4.0,22.6,2023-10-23T19:00:00Z,90,10,0,0,0,0,9,0,1716321,1.0,0,2,2.0,8,76505,138176,61671,48,True,0
0,2,19,0,5.2,511,0.01,0.01,0.0,0.64,96,1,0,3.3,27.4,2023-10-27T19:00:00Z,90,8,0,0,0,0,10,0,1850227,1.0,2,1,0.0,4,122678,157311,34633,49,False,0
0,0,-9,0,0.1,511,0.0,0.0,0.0,7.77,110,4,0,0.0,0.0,2023-11-06T20:00:00Z,32,7,0,0,0,1,11,0,1965107,1.0,4,1,0.0,-4,106503,145867,39364,49,True,0
0,0,0,0,0.0,511,0.0,0.0,0.0,0.0,120,0,0,0.0,0.0,2023-11-11T12:30:00Z,0,20,0,0,0,0,12,0,1398602,0.0,1,2,0.0,0,-544288,28618,572906,50,False,0
0,0,0,0,0.0,511,0.0,0.0,0.0,0.0,130,0,0,0.0,0.0,2023-11-26T14:00:00Z,0,2,0,0,0,0,13,0,1092093,0.0,2,1,0.0,0,-316471,1120,317591,49,True,0
0,0,0,0,0.0,511,0.0,0.0,0.0,0.0,137,0,0,0.0,0.0,2023-12-03T16:30:00Z,0,13,0,0,0,0,14,0,984050,0.0,3,3,0.0,0,-123424,969,124393,49,False,0
0,3,29,0,20.3,511,0.1,0.33,0.23,2.07,148,2,1,10.2,57.6,2023-12-07T20:15:00Z,90,19,0,0,0,0,15,0,977185,1.0,2,1,24.0,9,-12073,13512,25585,49,True,1
0,0,12,0,1.8,511,0.03,0.06,0.03,1.69,159,1,0,2.3,13.8,2023-12-10T16:30:00Z,90,15,0,0,0,0,16,0,1023389,1.0,1,4,7.0,1,42510,51951,9441,49,True,1
0,1,29,1,1.4,511,0.02,0.02,0.0,1.5,169,0,0,3.3,31.2,2023-12-15T20:00:00Z,90,16,0,0,0,0,17,0,1102126,1.0,2,0,0.0,7,70296,86143,15847,49,False,0
0,0,12,0,0.4,511,0.0,0.0,0.0,1.07,178,0,0,1.1,10.6,2023-12-23T15:00:00Z,45,9,0,0,0,0,18,0,1193566,1.0,1,2,0.0,1,83969,96265,12296,49,True,0
0,0,0,0,0.0,511,0.0,0.0,0.0,0.0,184,0,0,0.0,0.0,2023-12-28T19:30:00Z,0,5,0,0,0,0,19,0,1128999,0.0,2,4,0.0,0,-52736,12241,64977,50,False,0
0,0,0,0,0.0,511,0.0,0.0,0.0,0.0,198,0,0,0.0,0.0,2023-12-31T14:00:00Z,0,3,0,0,0,0,20,0,872633,0.0,1,3,0.0,0,-256044,1015,257059,50,True,0
0,0,10,0,1.4,511,0.01,0.24,0.23,0.84,208,2,0,2.4,16.0,2024-01-14T16:30:00Z,90,14,0,0,0,0,21,0,713366,1.0,2,2,7.0,1,-158945,1060,160005,49,False,0
0,0,17,0,4.9,511,0.05,0.05,0.0,1.66,216,2,0,3.2,26.8,2024-01-31T19:30:00Z,90,4,0,0,0,0,22,0,735458,1.0,2,3,0.0,1,10576,28203,17627,49,True,0
0,0,13,0,0.8,511,0.0,0.0,0.0,2.62,227,2,0,1.7,15.8,2024-02-03T12:30:00Z,90,9,0,0,0,0,23,0,744542,1.0,2,2,0.0,1,7944,17369,9425,49,False,0
0,0,3,0,0.2,494,,,,,10,0,0,0.0,0.2,2021-08-15T15:30:00Z,1,12,0,0,0,0,1,0,22135,,0,1,0.0,1,0,0,0,50,True,0
0,0,0,0,0.0,494,,,,,17,0,0,0.0,0.0,2021-08-22T13:00:00Z,0,20,0,0,0,0,2,0,31517,,1,0,0.0,0,1205,4428,3223,50,False,0
0,0,0,0,0.0,494,,,,,27,0,0,0.0,0.0,2021-08-29T13:00:00Z,0,18,0,0,0,0,3,0,28093,,0,1,0.0,0,-5264,2685,7949,49,True,0
0,0,0,0,0.0,494,,,,,34,0,0,0.0,0.0,2021-09-11T11:30:00Z,0,7,0,0,0,0,4,0,23596,,0,3,0.0,0,-6052,2906,8958,49,False,0
0,0,14,0,0.3,494,,,,,48,2,0,2.5,20.8,2021-09-19T15:30:00Z,82,6,0,0,0,0,5,0,21582,,3,0,4.0,1,-2568,520,3088,49,True,0
0,0,0,0,0.0,494,,,,,51,0,0,0.0,0.0,2021-09-26T15:30:00Z,0,1,0,0,0,0,6,0,22794,,1,3,0.0,0,212,1852,1640,49,False,0
0,0,15,0,0.3,494,,,,,68,1,0,2.7,27.0,2021-10-03T13:00:00Z,90,2,0,0,0,0,7,0,23092,,1,2,0.0,1,-356,1175,1531,49,True,1
0,0,13,0,3.3,494,,,,,77,2,0,3.4,22.2,2021-10-17T15:30:00Z,90,14,0,0,0,0,8,0,23323,,3,2,8.0,1,-371,1235,1606,49,False,0
